BibNumber,FirstName,LastName,Gender,Age,Country,City,Time
1827,Harry,Miller,M,40,Romania,Constanta,4:10:14
1828,Anna,Smith,F,37,Spain,Seville,3:53:59
1829,Isabella,Torres,F,32,Australia,Sydney,3:08:03
1830,Jan,Hernandez,M,27,Japan,Osaka,3:21:15
1831,George,Thompson,M,25,Turkey,Bursa,5:20:49
1832,David,Young,M,69,United Kingdom,Edinburgh,4:39:45
1833,Olivia,Nowak,F,59,Spain,Barcelona,5:58:52
1834,Henry,Hernandez,M,27,United Kingdom,Edinburgh,3:47:43
1835,Lorenzo,Moore,M,49,Austria,Vienna,2:40:37
1836,Daria,Rodriguez,F,43,Czech Republic,Brno,3:23:13
1837,Jakub,Lopez,M,62,Brazil,Salvador,3:32:52
1838,Alexander,Bianchi,M,43,Germany,Frankfurt,4:36:12
1839,Ekaterina,Clark,F,46,Norway,Stavanger,5:20:41
1840,Julia,Williams,F,70,Switzerland,Zurich,5:15:38
1841,Alexander,Smirnov,M,57,France,Nice,3:22:34
1842,Ekaterina,Miller,F,52,Japan,Kyoto,5:39:53
1843,Julia,Smith,F,19,Romania,Bucharest,4:27:55
1844,Isabela,White,F,55,Canada,Toronto,5:51:43
1845,Giulia,White,F,37,Australia,Sydney,3:09:40
1846,Jakub,Clark,M,38,Kenya,Kisumu,4:38:43
1847,Julia,Moore,F,58,Denmark,Aalborg,5:56:57
1848,Jan,Oliveira,M,37,Norway,Tromso,5:39:32
1849,Mateo,Thompson,M,47,Austria,Salzburg,4:58:16
1850,Sophia,Smirnov,F,37,Portugal,Coimbra,3:50:55
1851,Benjamin,Moore,M,26,Kenya,Nakuru,3:19:22
1852,Benjamin,Thompson,M,62,France,Nice,4:57:53
1853,Nikolai,Melo,M,60,China,Shenzhen,4:02:08
1854,Jakub,Romano,M,40,Slovakia,Zilina,3:48:39
1855,Arthur,Smith,M,55,Hungary,Szeged,5:37:05
1856,Ingrid,Gomes,F,54,United Arab Emirates,Abu Dhabi,3:09:12
1857,Pedro,Smith,M,58,United Arab Emirates,Ras Al Khaimah,2:43:06
1858,Isabela,Martin,F,36,Romania,Constanta,2:57:38
1859,Daria,Gonzalez,F,25,Norway,Trondheim,4:22:14
1860,Giulia,Sanchez,F,31,Norway,Trondheim,4:11:01
1861,Lucas,King,M,51,South Africa,Pretoria,5:41:45
1862,Carlos,Romano,M,55,United Kingdom,Birmingham,3:08:13
1863,Katarzyna,Novak,F,22,Turkey,Izmir,3:14:46
1864,Mikhail,Wilson,M,21,Italy,Turin,3:31:58
1865,Lucas,Brown,M,31,Czech Republic,Brno,4:05:36
1866,Maria,Torres,F,28,Romania,Cluj-Napoca,2:44:32
1867,Arthur,Robinson,M,45,Slovakia,Kosice,4:31:56
1868,George,Gomes,M,34,Sweden,Uppsala,2:58:24
1869,Thomas,Young,M,25,Czech Republic,Pilsen,2:31:17
1870,Giovanni,Gomes,M,35,Switzerland,Bern,3:10:58
1871,Henry,Miller,M,28,Kenya,Eldoret,4:30:20
1872,Isabela,Miller,F,41,United Kingdom,Edinburgh,3:01:08
1873,Evelyn,Kuznetsov,F,65,India,Mumbai,3:30:40
1874,Hannah,Nowak,F,38,Canada,Calgary,5:46:03
1875,María,Wright,F,55,South Korea,Daegu,2:53:33
1876,Thomas,Gonzalez,M,39,China,Beijing,5:50:23
1877,Alina,Brown,F,30,Poland,Gdansk,5:30:13
1878,Lucia,Wright,F,64,Israel,Jerusalem,2:23:34
1879,Isabella,Harris,F,40,Finland,Helsinki,4:24:43
1880,Katarzyna,Garcia,F,40,India,Mumbai,5:59:12
1881,Benjamin,Melo,M,25,India,Mumbai,5:04:02
1882,Maya,Brown,F,62,United Kingdom,Birmingham,4:00:42
1883,Kacper,Romano,M,64,South Korea,Incheon,5:20:14
1884,Hugo,Young,M,25,Sweden,Gothenburg,5:22:55
1885,Anna,Johnson,F,34,Ethiopia,Gondar,5:00:48
1886,Robert,Nguyen,M,39,South Korea,Seoul,5:32:22
1887,Olivia,Wilson,F,59,Norway,Trondheim,3:24:46
1888,Jan,Jackson,M,23,Sweden,Uppsala,3:01:07
1889,Megan,Romano,F,39,Denmark,Aalborg,2:40:24
1890,Sophia,Lopez,F,24,South Korea,Seoul,5:31:11
1891,Lucas,Petrov,M,51,Hungary,Miskolc,3:20:00
1892,Zuzanna,Smith,F,23,Ethiopia,Mekelle,5:05:25
1893,Robert,Thomas,M,68,Kenya,Eldoret,5:55:35
1894,Sophia,Rodriguez,F,28,Hungary,Budapest,2:30:41
1895,Mateo,Martin,M,65,India,Hyderabad,2:40:13
1896,Hugo,Murphy,M,60,Ukraine,Kyiv,4:27:17
1897,Elijah,Romano,M,36,Poland,Wroclaw,4:55:18
1898,Henry,Romano,M,56,Australia,Perth,4:36:12
1899,Giulia,Gonzalez,F,53,Austria,Salzburg,2:36:09
1900,Elijah,Santos,M,22,France,Paris,3:38:57
1901,Hannah,Brown,F,45,Netherlands,The Hague,5:11:46
1902,Arthur,Sanchez,M,70,Sweden,Malmo,5:29:03
1903,George,Novak,M,34,Turkey,Izmir,4:41:21
1904,Emma,Kowalski,F,42,United Arab Emirates,Dubai,3:19:17
1905,Kacper,Ramirez,M,49,Brazil,Rio de Janeiro,2:21:51
1906,Mateusz,Allen,M,23,Ethiopia,Gondar,3:00:32
1907,Sara,Ivanov,F,53,Slovakia,Bratislava,5:52:52
1908,Mateo,Kowalczyk,M,33,India,Mumbai,2:16:15
1909,Daria,Romano,F,48,Poland,Warsaw,2:41:47
1910,Liam,Gonzalez,M,40,Switzerland,Lausanne,3:11:27
1911,Isabella,King,F,28,Canada,Ottawa,2:55:00
1912,Sofia,Murphy,F,55,Portugal,Lisbon,5:09:37
1913,Katarzyna,Harris,F,27,Japan,Tokyo,4:26:47
1914,Giulia,Kowalczyk,F,62,Denmark,Aalborg,4:53:07
1915,Lucia,Clark,F,44,Israel,Jerusalem,5:48:46
1916,Emma,Gomes,F,37,Poland,Krakow,3:49:07
1917,Lorenzo,Moore,M,41,Brazil,Rio de Janeiro,4:11:38
1918,Chiara,Lopez,F,62,United States,Boston,4:39:10
1919,Luis,Wiśniewski,M,58,Norway,Oslo,3:04:14
1920,Giulia,Robinson,F,44,Norway,Trondheim,4:22:02
1921,Zuzanna,Miller,F,52,Czech Republic,Prague,3:48:09
1922,Yuki,Rossi,F,59,Romania,Iasi,4:24:32
1923,Ekaterina,Hernandez,F,70,South Africa,Port Elizabeth,5:06:09
1924,Sophia,Gonzalez,F,54,Hungary,Szeged,4:06:46
1925,Noah,Ivanov,M,38,Hungary,Szeged,5:32:01
1926,John,Kaczmarek,M,69,Israel,Nazareth,3:23:31
1927,Elijah,Costa,M,24,United States,San Francisco,2:49:36
1928,Emma,Lee,F,25,Slovakia,Nitra,4:46:30
1929,Nikolai,Martin,M,21,Finland,Helsinki,3:39:20
1930,Chiara,Garcia,F,44,United States,New York,5:46:22
1931,Evelyn,Harris,F,37,India,Bangalore,5:51:42
1932,Robert,Kowalczyk,M,32,Hungary,Budapest,2:14:02
1933,Luis,Thompson,M,23,Portugal,Faro,5:04:00
1934,Henry,Murphy,M,18,South Africa,Durban,3:46:49
1935,Oliver,Kowalczyk,M,57,Sweden,Stockholm,5:23:15
1936,Daniel,King,M,23,China,Shenzhen,5:48:55
1937,Daniel,Harris,M,21,Romania,Iasi,3:17:54
1938,Anna,Allen,F,18,South Korea,Incheon,4:32:18
1939,Piotr,Lee,M,58,United Kingdom,Glasgow,5:45:43
1940,Oleg,Thomas,M,70,Italy,Naples,3:27:41
1941,Anna,Lopez,F,45,Spain,Seville,2:16:55
1942,Harry,Hernandez,M,38,Turkey,Izmir,2:15:40
1943,Sara,Robinson,F,45,United States,Chicago,2:37:43
1944,Camila,Murphy,F,52,Kenya,Kisumu,5:48:15
1945,Alexander,Rossi,M,24,Mexico,Puebla,4:46:43
1946,Megan,Moore,F,22,Romania,Constanta,2:59:48
1947,Giovanni,Thomas,M,50,Turkey,Antalya,4:49:00
1948,Lucia,Jackson,F,65,United Arab Emirates,Ajman,3:19:54
1949,Hannah,Anderson,F,54,China,Chengdu,4:24:03
1950,Evelyn,Smirnov,F,56,Slovakia,Bratislava,2:19:18
1951,Mateusz,Gonzalez,M,38,United Kingdom,Birmingham,3:44:10
1952,Olivia,Ivanov,F,39,Spain,Seville,4:42:45
1953,Giovanni,Nguyen,M,23,Ukraine,Kharkiv,3:58:15
1954,Charlotte,Melo,F,46,India,Delhi,3:18:40
1955,Marco,Novak,M,28,Israel,Beer Sheva,2:53:11
1956,Olivia,Perez,F,18,Finland,Oulu,3:02:04
1957,Elijah,Moore,M,43,United States,Boston,3:07:47
1958,Santiago,Nguyen,M,39,Czech Republic,Brno,5:08:50
1959,Alexander,Anderson,M,43,Slovakia,Nitra,4:38:27
1960,Mateo,Rodriguez,M,68,Norway,Oslo,2:43:27
1961,Nikolai,Johnson,M,38,South Africa,Johannesburg,2:27:55
1962,Valentina,Costa,F,70,Poland,Krakow,4:31:10
1963,Lorenzo,Torres,M,54,Norway,Trondheim,4:20:14
1964,Marco,Thomas,M,47,Netherlands,Rotterdam,3:10:41
1965,Hannah,Brown,F,67,Mexico,Puebla,2:27:52
1966,Liam,Thompson,M,53,Switzerland,Bern,2:31:24
1967,Isabela,Allen,F,47,Japan,Osaka,5:34:13
1968,Liam,Silva,M,42,India,Mumbai,5:19:20
1969,Santiago,Gonzalez,M,61,Romania,Cluj-Napoca,5:01:00
1970,David,Nguyen,M,31,Argentina,Mendoza,4:16:14
1971,Giulia,Williams,F,47,Ukraine,Kyiv,2:16:53
1972,Lucas,Kaczmarek,M,51,Slovakia,Bratislava,5:13:46
1973,Zuzanna,Nowak,F,24,Czech Republic,Ostrava,3:52:08
1974,Jakub,Sanchez,M,23,Netherlands,Rotterdam,3:27:49
1975,Isabela,Silva,F,64,Mexico,Monterrey,2:42:05
1976,Arthur,White,M,27,China,Chengdu,2:58:35
1977,Ekaterina,Johnson,F,25,Singapore,Singapore,2:20:02
1978,Sunita,Jackson,F,49,Sweden,Vasteras,4:43:44
1979,Emma,Kowalczyk,F,55,Slovakia,Bratislava,4:34:40
1980,Katarzyna,Harris,F,66,Denmark,Odense,4:08:41
1981,Ava,Miller,F,42,China,Shenzhen,4:20:19
1982,Ava,Anderson,F,68,United Arab Emirates,Ras Al Khaimah,2:42:29
1983,Oliver,Thomas,M,43,Mexico,Monterrey,4:52:10
1984,Olga,Allen,F,41,Netherlands,Amsterdam,3:03:26
1985,Ingrid,Kowalski,F,24,Sweden,Stockholm,3:06:25
1986,Hugo,Robinson,M,33,Israel,Nazareth,3:08:45
1987,Isabella,Harris,F,70,Switzerland,Basel,3:56:37
1988,John,Robinson,M,47,Italy,Milan,4:28:39
1989,Sunita,Allen,F,67,Ukraine,Kharkiv,4:25:47
1990,Piotr,Rodriguez,M,29,Romania,Iasi,5:08:03
1991,Magdalena,Ferrari,F,47,Slovakia,Presov,4:24:44
1992,Mateusz,Williams,M,44,Brazil,Salvador,4:47:57
1993,Julia,Davis,F,37,Czech Republic,Brno,5:13:59
1994,Ekaterina,Sanchez,F,46,Ukraine,Kharkiv,4:37:10
1995,Emma,Kowalczyk,F,22,France,Paris,5:51:31
1996,Mateusz,Martinez,M,19,Norway,Bergen,4:58:02
1997,Zuzanna,Torres,F,69,South Korea,Daegu,5:38:11
1998,Isabela,Nguyen,F,42,China,Shenzhen,4:07:36
1999,Yuki,Young,F,35,Brazil,Salvador,3:04:38
2000,Carlos,Lewis,M,56,Singapore,Singapore,3:48:50
2001,Sofia,Wiśniewski,F,62,Hungary,Miskolc,5:01:36
2002,Jack,Martinez,M,36,Sweden,Malmo,3:06:14
2003,Daria,Lewis,F,39,Japan,Osaka,4:41:59
2004,Lorenzo,Novak,M,40,South Africa,Johannesburg,5:00:53
2005,Arthur,Wiśniewski,M,26,France,Paris,3:19:31
2006,Jan,Oliveira,M,34,Germany,Cologne,2:52:19
2007,Chiara,Robinson,F,25,Switzerland,Basel,5:17:37
2008,Mia,Young,F,43,United Kingdom,Manchester,3:58:32
2009,Julia,Wright,F,65,Slovakia,Zilina,2:09:22
2010,Giulia,Nguyen,F,21,Turkey,Ankara,5:50:50
2011,María,Wright,F,45,Italy,Bologna,4:15:54
2012,Oliver,Gonzalez,M,69,Hungary,Miskolc,4:30:08
2013,Isabela,Kuznetsov,F,22,Singapore,Singapore,2:30:34
2014,Lorenzo,Wiśniewski,M,53,South Africa,Durban,4:23:06
2015,Olivia,Hernandez,F,36,Germany,Frankfurt,5:29:46
2016,Isabella,Nowak,F,47,Ethiopia,Addis Ababa,5:40:30
2017,Olga,Smirnov,F,59,United Kingdom,Edinburgh,2:46:35
2018,Thomas,Lopez,M,62,Sweden,Vasteras,4:31:03
2019,William,Taylor,M,44,Romania,Constanta,5:10:27
2020,Hugo,Clark,M,54,United States,Los Angeles,2:06:52
2021,Evelyn,Rodriguez,F,24,Germany,Cologne,2:41:00
2022,Sunita,Ramirez,F,50,Kenya,Mombasa,5:02:05
2023,Megan,Ivanov,F,64,Czech Republic,Brno,3:18:46
2024,Elijah,Silva,M,61,Spain,Valencia,5:01:53
2025,Lucas,Jackson,M,21,United Arab Emirates,Ras Al Khaimah,4:39:36
2026,Henry,Silva,M,61,Kenya,Nakuru,3:19:29
2027,Lorenzo,Silva,M,28,Canada,Vancouver,3:39:09
2028,Daniel,King,M,45,Italy,Milan,4:50:20
2029,Lucas,Santos,M,46,Sweden,Vasteras,5:22:14
2030,Anna,Kaczmarek,F,39,Singapore,Singapore,4:39:57
2031,Kacper,Harris,M,30,France,Nice,5:42:04
2032,Julia,Kuznetsov,F,32,United Arab Emirates,Ras Al Khaimah,3:02:44
2033,Alexander,Silva,M,44,Romania,Constanta,5:39:33
2034,Charlotte,Silva,F,36,Slovakia,Zilina,3:23:11
2035,Mateusz,Harris,M,20,Ukraine,Kharkiv,2:41:11
2036,Hugo,Smith,M,38,Austria,Salzburg,2:20:28
2037,Jan,Lewis,M,69,United Kingdom,Manchester,3:19:52
2038,Yuki,Jackson,F,33,Argentina,La Plata,3:09:03
2039,Abigail,Thomas,F,50,South Korea,Seoul,4:13:40
2040,Kacper,Miller,M,27,Kenya,Nairobi,5:45:30
2041,Isabella,Kowalczyk,F,57,United States,Chicago,5:17:54
2042,Henry,Kaczmarek,M,66,France,Paris,2:29:22
2043,Emma,Torres,F,59,Hungary,Miskolc,2:05:48
2044,Olivia,Clark,F,34,Turkey,Antalya,5:21:31
2045,Giovanni,Melo,M,66,Ethiopia,Addis Ababa,2:27:56
2046,John,Kuznetsov,M,69,Netherlands,Eindhoven,5:15:44
2047,Yuki,Martin,F,63,Ukraine,Lviv,5:20:53
2048,Mateusz,Novak,M,59,Poland,Warsaw,5:53:50
2049,Mateusz,Rodriguez,M,54,Czech Republic,Ostrava,5:55:50
2050,Abigail,Romano,F,41,Mexico,Mexico City,3:06:59
2051,Julia,Sanchez,F,48,Russia,Saint Petersburg,4:25:27
2052,Emily,Kuznetsov,F,67,Portugal,Lisbon,2:21:13
2053,Alexander,Lewis,M,39,United States,New York,4:16:15
2054,Anna,Miller,F,49,Slovakia,Zilina,2:55:01
2055,Lucas,Lewis,M,31,Ethiopia,Bahir Dar,4:23:38
2056,Olivia,Melo,F,29,India,Hyderabad,4:01:14
2057,Ekaterina,Ramirez,F,54,Ethiopia,Bahir Dar,5:24:19
2058,Jan,Torres,M,48,Ukraine,Kyiv,4:22:56
2059,Giovanni,Robinson,M,67,Austria,Salzburg,4:59:04
2060,Mikhail,Johnson,M,68,Singapore,Singapore,5:47:40
2061,Olivia,Brown,F,19,Argentina,La Plata,4:09:37
2062,William,Martin,M,43,Canada,Montreal,3:13:24
2063,Olivia,Thompson,F,34,Czech Republic,Prague,5:04:13
2064,Thomas,Perez,M,49,Italy,Naples,4:49:27
2065,Yuki,Lee,F,25,Czech Republic,Ostrava,4:06:14
2066,Benjamin,Gonzalez,M,59,Ukraine,Kyiv,3:09:18
2067,Sunita,Johnson,F,35,Finland,Oulu,3:12:29
2068,Maya,Young,F,68,Turkey,Bursa,4:45:31
2069,Olivia,Johnson,F,39,United Arab Emirates,Sharjah,2:51:12
2070,Evelyn,Smith,F,57,Israel,Nazareth,3:14:33
2071,John,Robinson,M,38,Singapore,Singapore,2:07:01
2072,William,Silva,M,35,Kenya,Nakuru,2:49:57
2073,Daniel,Novak,M,44,Czech Republic,Brno,5:21:07
2074,Maya,Jackson,F,34,Poland,Krakow,3:37:45
2075,Jack,Jackson,M,38,Italy,Bologna,2:11:18
2076,Lucas,Kowalczyk,M,27,Israel,Haifa,2:52:02
2077,Jack,Williams,M,31,Italy,Turin,5:52:48
2078,Emily,Davis,F,62,Germany,Hamburg,2:07:41
2079,Harry,Perez,M,55,France,Nice,5:24:55
2080,Luis,Moore,M,47,Slovakia,Nitra,3:36:42
2081,Evelyn,Nowak,F,19,Romania,Constanta,3:11:30
2082,Liam,Miller,M,22,Switzerland,Lausanne,2:51:50
2083,Jan,Ferrari,M,18,South Korea,Daejeon,5:05:15
2084,Piotr,Nguyen,M,65,Canada,Calgary,4:07:58
2085,James,Perez,M,27,Netherlands,The Hague,4:17:50
2086,Olivia,White,F,60,Denmark,Copenhagen,3:16:43
2087,Luis,Ivanov,M,62,France,Bordeaux,2:54:59
2088,Harry,Davis,M,61,Australia,Adelaide,2:46:48
2089,Laura,Kuznetsov,F,70,Denmark,Odense,5:31:54
2090,Ivan,Miller,M,34,Netherlands,The Hague,3:55:00
2091,Alexander,Rodriguez,M,52,Mexico,Cancun,3:52:41
2092,Amelia,Robinson,F,58,Italy,Milan,3:53:23
2093,Piotr,Gomes,M,37,Canada,Ottawa,4:57:40
2094,Katarzyna,Jones,F,43,Netherlands,The Hague,5:12:32
2095,Katarzyna,Wiśniewski,F,39,Ethiopia,Bahir Dar,3:52:42
2096,Lorenzo,Nguyen,M,56,South Africa,Pretoria,3:50:11
2097,Sofia,Ramirez,F,18,United States,Los Angeles,3:55:57
2098,Santiago,Kowalski,M,53,Netherlands,The Hague,5:31:05
2099,María,Lee,F,49,Canada,Toronto,3:27:30
2100,Sofia,Popov,F,63,Poland,Wroclaw,4:13:11
2101,Jack,Petrov,M,22,Canada,Toronto,3:18:08
2102,Evelyn,Romano,F,32,Ethiopia,Mekelle,2:48:57
2103,Laura,Popov,F,31,France,Nice,4:19:32
2104,Anna,Garcia,F,34,Canada,Vancouver,3:13:31
2105,Camila,Lee,F,43,Israel,Beer Sheva,4:36:44
2106,Michael,Bianchi,M,33,Spain,Bilbao,4:24:33
2107,Robert,Williams,M,57,Turkey,Ankara,5:17:12
2108,Sara,Thompson,F,28,Canada,Vancouver,5:42:28
2109,Mikhail,Jones,M,61,South Africa,Cape Town,2:06:04
2110,Arthur,Rodriguez,M,69,Israel,Jerusalem,3:12:00
2111,Ekaterina,Allen,F,70,Italy,Rome,3:48:44
2112,Mia,Hernandez,F,39,Kenya,Eldoret,3:24:23
2113,Isabella,Martinez,F,26,Ethiopia,Mekelle,4:12:15
2114,Daniel,Clark,M,61,Romania,Iasi,5:01:16
2115,Chiara,Walker,F,48,Sweden,Stockholm,3:10:48
2116,Lucia,Sanchez,F,33,India,Mumbai,3:26:40
2117,Anna,Torres,F,60,Poland,Wroclaw,5:42:52
2118,Nikolai,Smirnov,M,49,Portugal,Lisbon,5:54:02
2119,Hannah,Lewis,F,46,India,Chennai,3:47:37
2120,Abigail,Jackson,F,65,Slovakia,Nitra,2:26:14
2121,Emma,Rossi,F,62,Argentina,Cordoba,5:51:41
2122,Laura,Martin,F,55,France,Lyon,5:51:30
2123,Kacper,Gonzalez,M,22,Sweden,Uppsala,2:16:34
2124,Lorenzo,Smith,M,41,Spain,Madrid,2:55:07
2125,Lucas,Perez,M,56,Japan,Tokyo,3:45:09
2126,John,Davis,M,66,Denmark,Aalborg,4:08:48
2127,Kacper,Thomas,M,23,Finland,Helsinki,5:44:01
2128,Katarzyna,Miller,F,45,Spain,Valencia,2:59:13
2129,Oleg,Kuznetsov,M,32,France,Bordeaux,2:24:36
2130,Santiago,Thomas,M,24,Sweden,Uppsala,2:07:30
2131,Nikolai,Lopez,M,32,United States,Boston,4:19:40
2132,Noah,Brown,M,34,Netherlands,Amsterdam,3:36:59
2133,John,Murphy,M,55,India,Chennai,3:04:40
2134,Benjamin,Kowalczyk,M,32,China,Guangzhou,2:51:47
2135,Isabela,Ferrari,F,50,Slovakia,Zilina,3:51:56
2136,Olivia,Costa,F,48,France,Bordeaux,3:35:33
2137,Ivan,Sanchez,M,61,Spain,Seville,2:37:31
2138,Piotr,Romano,M,58,Poland,Warsaw,4:53:33
2139,Noah,Lopez,M,62,Hungary,Pecs,2:36:43
2140,Chiara,Melo,F,31,Poland,Warsaw,4:20:57
2141,Evelyn,Garcia,F,70,Israel,Beer Sheva,3:18:00
2142,Valentina,Wiśniewski,F,66,Czech Republic,Olomouc,5:06:53
2143,Oliver,Kaczmarek,M,42,Canada,Ottawa,4:44:07
2144,Robert,Martin,M,49,Norway,Oslo,3:11:41
2145,Oliver,Allen,M,23,Turkey,Izmir,4:20:23
2146,Carlos,Rossi,M,23,Austria,Salzburg,3:30:56
2147,Ekaterina,Popov,F,65,United Arab Emirates,Abu Dhabi,3:23:42
2148,Alexander,Martinez,M,61,Romania,Constanta,2:30:42
2149,Isabela,Martinez,F,24,Kenya,Mombasa,4:04:13
2150,Giovanni,Martin,M,24,Hungary,Debrecen,4:12:31
2151,Alexander,Murphy,M,27,Brazil,Rio de Janeiro,5:25:29
2152,Alina,Smith,F,31,Brazil,Sao Paulo,5:25:32
2153,Arthur,Lopez,M,53,United Kingdom,London,3:57:58
2154,Thomas,Santos,M,64,Poland,Gdansk,3:27:15
2155,Marco,Walker,M,36,Czech Republic,Pilsen,5:06:04
2156,Sunita,Ferrari,F,62,Italy,Naples,2:53:09
2157,Piotr,Sanchez,M,63,Finland,Helsinki,5:20:57
2158,Arthur,Johnson,M,22,Argentina,Buenos Aires,3:44:37
2159,Abigail,Hernandez,F,68,Romania,Iasi,5:16:23
2160,Lucas,Oliveira,M,32,Italy,Bologna,5:08:37
2161,Ava,Walker,F,33,Australia,Brisbane,3:43:33
2162,Oleg,Gomes,M,23,Slovakia,Presov,5:44:08
2163,Camila,Wilson,F,38,Netherlands,Utrecht,2:41:25
2164,Mia,Sanchez,F,24,Sweden,Stockholm,4:06:59
2165,Giulia,Kowalczyk,F,32,United Arab Emirates,Ras Al Khaimah,4:18:39
2166,Julia,Taylor,F,41,France,Bordeaux,3:04:00
2167,Abigail,Nguyen,F,28,Italy,Naples,3:44:08
2168,Oliver,Ivanov,M,27,Norway,Bergen,5:35:58
2169,Sofia,Bianchi,F,46,South Korea,Busan,2:57:43
2170,María,Hernandez,F,61,Slovakia,Zilina,5:47:40
2171,Amelia,Williams,F,56,Italy,Naples,5:56:39
2172,David,Hernandez,M,34,Spain,Barcelona,4:42:52
2173,Jan,Martinez,M,62,Romania,Timisoara,3:56:19
2174,Liam,Costa,M,27,United States,Chicago,5:00:58
2175,Pedro,Silva,M,38,Romania,Cluj-Napoca,4:48:48
2176,Alina,Young,F,54,Singapore,Singapore,2:09:44
2177,Hugo,Lopez,M,18,Germany,Munich,2:55:28
2178,Sara,Walker,F,49,Kenya,Nairobi,4:21:35
2179,Luis,Smith,M,46,South Korea,Daegu,5:05:07
2180,Mateusz,Kowalczyk,M,65,Argentina,La Plata,2:50:20
2181,Jakub,Ramirez,M,40,Australia,Perth,2:21:05
2182,Charlotte,Davis,F,20,United States,San Francisco,4:33:20
2183,Thomas,Kuznetsov,M,33,Finland,Espoo,3:36:27
2184,Jan,Robinson,M,58,South Africa,Pretoria,4:48:34
2185,Abigail,Martin,F,44,Switzerland,Zurich,5:22:50
2186,Daria,Harris,F,41,Singapore,Singapore,4:51:33
2187,Alina,Kowalczyk,F,40,Brazil,Salvador,5:44:00
2188,Lucas,Petrov,M,60,United States,San Francisco,5:15:30
2189,Robert,Ferrari,M,32,Portugal,Lisbon,4:59:43
2190,Daniel,Rodriguez,M,34,Mexico,Guadalajara,2:23:05
2191,Jan,Ramirez,M,68,Kenya,Eldoret,5:00:34
2192,Hannah,Melo,F,43,Australia,Brisbane,3:54:19
2193,Zuzanna,Gomes,F,70,France,Paris,5:22:13
2194,Yuki,Smith,F,45,United Arab Emirates,Sharjah,4:41:21
2195,Santiago,Wilson,M,54,Switzerland,Lausanne,2:11:01
2196,Megan,Oliveira,F,63,India,Mumbai,5:01:57
2197,Isabella,Kowalski,F,64,China,Beijing,3:58:09
2198,Oleg,Walker,M,22,Hungary,Miskolc,5:46:28
2199,Anna,Martin,F,65,South Korea,Busan,3:41:39
2200,Mateusz,Ramirez,M,44,Poland,Warsaw,3:47:00
2201,Giulia,Hernandez,F,67,United States,San Francisco,5:31:45
2202,Emily,Lee,F,56,Russia,Kazan,4:42:45
2203,Charlotte,Smirnov,F,66,Ukraine,Kyiv,3:01:03
2204,Julia,Walker,F,70,Ukraine,Lviv,5:10:40
2205,Mia,Nguyen,F,62,Ethiopia,Dire Dawa,5:39:41
2206,David,Smith,M,40,Israel,Nazareth,4:21:45
2207,Sunita,Clark,F,28,Mexico,Monterrey,4:56:30
2208,Pedro,Torres,M,44,Poland,Krakow,4:58:51
2209,Daniel,Harris,M,41,South Africa,Johannesburg,2:23:04
2210,Giulia,Rodriguez,F,68,Germany,Munich,3:14:17
2211,Ekaterina,Allen,F,19,Japan,Sapporo,4:40:37
2212,Laura,Thompson,F,67,Mexico,Mexico City,3:39:53
2213,Daria,White,F,48,Mexico,Mexico City,2:52:00
2214,Laura,Kowalski,F,50,United Arab Emirates,Ras Al Khaimah,5:57:55
2215,Carlos,Gomes,M,31,Mexico,Mexico City,2:05:47
2216,Valentina,Thompson,F,58,United States,Los Angeles,5:42:32
2217,Mateusz,Williams,M,41,Mexico,Guadalajara,3:07:42
2218,James,Lopez,M,59,South Africa,Pretoria,2:38:10
2219,Michael,Lewis,M,25,Spain,Seville,5:05:09
2220,David,Lopez,M,67,Hungary,Budapest,5:24:18
2221,Jan,Miller,M,67,Romania,Iasi,3:18:02
2222,Liam,Kowalczyk,M,20,Israel,Tel Aviv,2:13:00
2223,Santiago,Anderson,M,51,Brazil,Fortaleza,5:32:59
2224,Benjamin,Kowalski,M,48,Japan,Sapporo,5:51:33
2225,Emily,Davis,F,65,Australia,Brisbane,2:07:22
2226,Ava,Martin,F,65,Hungary,Pecs,3:39:48
2227,Elijah,Robinson,M,58,Kenya,Nakuru,3:56:09
2228,Daniel,Nguyen,M,27,Netherlands,Eindhoven,3:19:54
2229,Isabella,Torres,F,52,Hungary,Pecs,2:41:11
2230,Alina,Kowalski,F,36,Italy,Bologna,5:10:53
2231,Jakub,Gonzalez,M,35,South Korea,Daejeon,5:28:33
2232,Mateo,Kaczmarek,M,23,Canada,Ottawa,5:44:58
2233,Sunita,Ramirez,F,46,South Korea,Incheon,3:08:44
2234,Abigail,Lopez,F,63,Germany,Hamburg,5:03:52
2235,Alexander,Moore,M,32,Slovakia,Zilina,5:54:50
2236,Yuki,Moore,F,54,Finland,Helsinki,3:57:30
2237,Oleg,Santos,M,26,Israel,Beer Sheva,5:05:15
2238,Maya,Kowalczyk,F,70,Mexico,Monterrey,2:24:18
2239,Harry,Costa,M,59,France,Lyon,3:51:39
2240,Magdalena,Moore,F,41,Finland,Helsinki,2:17:29
2241,Sofia,Allen,F,66,Switzerland,Lausanne,5:36:19
2242,Chiara,Lopez,F,25,Russia,Kazan,2:27:36
2243,Anna,King,F,33,Hungary,Szeged,2:25:04
2244,Megan,Petrov,F,30,Mexico,Puebla,2:39:24
2245,Camila,Wright,F,44,Germany,Frankfurt,4:01:04
2246,Henry,Smirnov,M,36,Japan,Osaka,5:34:03
