BibNumber,FirstName,LastName,Gender,Age,Country,City,Time
2606,Maya,Walker,F,64,Spain,Seville,4:44:49
2607,Oliver,Kaczmarek,M,38,Ukraine,Lviv,5:32:21
2608,Jakub,Smirnov,M,58,Austria,Salzburg,5:45:07
2609,Olivia,Thomas,F,36,Canada,Toronto,2:29:06
2610,Mikhail,Murphy,M,46,United Kingdom,Manchester,2:20:51
2611,Maya,Harris,F,48,United States,New York,3:12:01
2612,Elijah,Miller,M,23,Poland,Krakow,3:36:25
2613,Elijah,Novak,M,21,Australia,Adelaide,2:33:37
2614,Anna,Moore,F,60,South Korea,Daegu,3:15:42
2615,Daniel,White,M,46,Italy,Naples,3:08:25
2616,Marco,Gomes,M,59,South Korea,Seoul,3:43:33
2617,Nikolai,Davis,M,20,Norway,Tromso,5:14:50
2618,John,Rodriguez,M,18,Singapore,Singapore,4:09:35
2619,Isabella,Lee,F,61,China,Guangzhou,3:25:10
2620,Carlos,Ferrari,M,32,China,Beijing,2:31:36
2621,Abigail,Costa,F,64,Switzerland,Zurich,3:54:54
2622,Abigail,Nguyen,F,38,Russia,Yekaterinburg,5:55:11
2623,Oleg,Torres,M,63,United Kingdom,Glasgow,5:23:45
2624,Valentina,Scott,F,48,Ukraine,Kharkiv,2:58:36
2625,James,Lewis,M,24,United Arab Emirates,Dubai,4:36:38
2626,Anna,Lee,F,34,Poland,Warsaw,5:57:14
2627,Jack,Wright,M,36,Denmark,Esbjerg,5:24:02
2628,Maria,Scott,F,56,Ethiopia,Gondar,5:58:32
2629,Robert,Ferrari,M,20,South Korea,Daejeon,5:29:10
2630,Nikolai,Smirnov,M,47,Canada,Montreal,4:57:26
2631,Emma,Rodriguez,F,52,Czech Republic,Prague,3:40:55
2632,Isabella,Costa,F,46,Germany,Cologne,5:43:36
2633,Jan,Silva,M,67,Netherlands,Utrecht,3:49:43
2634,Mateusz,Santos,M,69,United States,Boston,2:27:17
2635,María,Kowalczyk,F,31,Austria,Vienna,5:29:58
2636,Giulia,Lopez,F,52,Portugal,Lisbon,5:03:07
2637,Zuzanna,Robinson,F,45,Turkey,Antalya,2:54:34
2638,Chiara,Robinson,F,47,Argentina,Cordoba,5:02:14
2639,Magdalena,Perez,F,43,France,Lyon,5:55:16
2640,Valentina,Ivanov,F,24,France,Lyon,3:19:33
2641,Alexander,Taylor,M,56,India,Chennai,4:27:32
2642,George,Kowalczyk,M,48,Portugal,Braga,3:58:46
2643,Emma,Rodriguez,F,22,Norway,Trondheim,5:12:36
2644,Amelia,Nowak,F,52,Singapore,Singapore,3:39:27
2645,Carlos,Ramirez,M,67,Czech Republic,Ostrava,5:40:29
2646,Luis,Bianchi,M,64,India,Hyderabad,4:31:04
2647,Olivia,Bianchi,F,69,United Kingdom,London,4:54:07
2648,Sophia,Romano,F,31,China,Shenzhen,4:18:33
2649,Robert,Brown,M,53,Turkey,Bursa,2:55:44
2650,David,White,M,44,Romania,Iasi,4:47:56
2651,Noah,Torres,M,41,Ukraine,Dnipro,3:28:38
2652,Pedro,Williams,M,57,China,Shanghai,2:42:13
2653,David,Costa,M,46,China,Shanghai,5:16:24
2654,Jan,Rossi,M,70,Hungary,Szeged,3:38:57
2655,Hannah,Young,F,62,United States,New York,4:09:27
2656,Nikolai,Torres,M,39,Czech Republic,Prague,2:59:06
2657,Anna,Novak,F,25,Germany,Berlin,4:51:46
2658,Isabella,Kowalczyk,F,32,Singapore,Singapore,3:12:21
2659,William,Torres,M,66,France,Nice,2:36:29
2660,Mia,Scott,F,22,Netherlands,Utrecht,4:12:56
2661,Lucas,Wright,M,69,Japan,Sapporo,4:53:11
2662,Sofia,Bianchi,F,21,Spain,Seville,5:50:15
2663,David,Silva,M,28,South Africa,Cape Town,2:49:15
2664,Mia,Torres,F,35,United Arab Emirates,Dubai,5:00:21
2665,Sara,Kowalski,F,59,Romania,Cluj-Napoca,3:06:58
2666,Lorenzo,Wiśniewski,M,66,Austria,Vienna,3:37:15
2667,William,Kaczmarek,M,47,Kenya,Nakuru,4:39:08
2668,Isabela,Ferrari,F,32,Hungary,Miskolc,2:40:29
2669,Ekaterina,Robinson,F,23,Mexico,Monterrey,4:46:38
2670,Marco,Oliveira,M,70,South Korea,Daejeon,2:32:10
2671,Abigail,Nowak,F,33,Finland,Helsinki,3:29:20
2672,Piotr,Jones,M,64,Mexico,Cancun,2:21:31
2673,Camila,Nowak,F,57,Portugal,Lisbon,3:21:30
2674,Jack,Perez,M,26,Canada,Vancouver,4:41:25
2675,Sara,King,F,60,United Kingdom,Manchester,3:59:26
2676,Pedro,Oliveira,M,51,Israel,Nazareth,5:27:40
2677,Noah,Sanchez,M,44,Singapore,Singapore,4:33:14
2678,Jack,Jackson,M,30,Denmark,Odense,4:38:42
2679,Liam,Kowalski,M,53,Switzerland,Zurich,5:53:11
2680,Julia,Johnson,F,44,Kenya,Nairobi,3:27:01
2681,Liam,Anderson,M,26,South Korea,Incheon,4:18:41
2682,Zuzanna,Ramirez,F,22,Netherlands,Eindhoven,2:46:21
2683,Alexander,Taylor,M,68,India,Chennai,5:47:25
2684,Lucas,Nguyen,M,39,Netherlands,Amsterdam,4:30:54
2685,Jan,Wright,M,48,Japan,Osaka,3:49:41
2686,Giovanni,Nowak,M,20,Ukraine,Odesa,4:27:38
2687,Lorenzo,Kaczmarek,M,47,Ukraine,Kyiv,3:49:09
2688,Jack,Gomes,M,38,Mexico,Guadalajara,2:18:13
2689,Kacper,Santos,M,52,Portugal,Braga,5:13:15
2690,Jack,Martinez,M,23,Portugal,Porto,3:23:51
2691,Valentina,Kaczmarek,F,45,Australia,Perth,5:58:13
2692,Abigail,Wilson,F,49,Turkey,Istanbul,2:21:26
2693,Oleg,Lopez,M,59,Italy,Naples,4:37:29
2694,Benjamin,Johnson,M,54,India,Mumbai,3:04:55
2695,Hannah,Murphy,F,42,Brazil,Fortaleza,2:19:14
2696,Ava,Kaczmarek,F,49,Romania,Cluj-Napoca,2:31:09
2697,Evelyn,Wright,F,52,Czech Republic,Olomouc,2:42:36
2698,Kacper,Jones,M,39,South Korea,Daegu,5:26:41
2699,Zuzanna,Costa,F,41,United Arab Emirates,Ras Al Khaimah,5:53:42
2700,Zuzanna,Gomes,F,56,India,Bangalore,3:13:23
2701,Chiara,Petrov,F,47,Hungary,Miskolc,5:42:04
2702,Giulia,Gonzalez,F,67,Norway,Bergen,4:58:34
2703,Oleg,Hernandez,M,49,Hungary,Budapest,3:14:36
2704,Pedro,Moore,M,48,United Kingdom,Glasgow,4:17:41
2705,Chiara,Gomes,F,40,Poland,Gdansk,3:32:34
2706,Giulia,Kaczmarek,F,57,United Kingdom,London,4:25:29
2707,Kacper,Johnson,M,50,South Africa,Cape Town,5:54:43
2708,Henry,Oliveira,M,42,Poland,Wroclaw,5:16:20
2709,Marco,Davis,M,53,Ethiopia,Bahir Dar,4:16:46
2710,Jakub,Johnson,M,41,Ethiopia,Addis Ababa,5:47:17
2711,María,Costa,F,48,Ethiopia,Gondar,5:32:54
2712,Giulia,Harris,F,56,Russia,Yekaterinburg,3:45:01
2713,Elijah,Lewis,M,63,Finland,Oulu,5:40:17
2714,Marco,Sanchez,M,30,Turkey,Antalya,2:33:52
2715,Lorenzo,Wilson,M,27,Netherlands,Utrecht,5:12:33
2716,Jakub,Nguyen,M,40,Italy,Naples,2:18:34
2717,Amelia,Garcia,F,35,Ethiopia,Addis Ababa,5:40:01
2718,Camila,Allen,F,49,Finland,Tampere,4:02:15
2719,Maya,Popov,F,50,Brazil,Salvador,2:24:46
2720,Robert,Davis,M,53,Japan,Nagoya,4:11:21
2721,Sofia,Wiśniewski,F,45,Romania,Cluj-Napoca,2:42:05
2722,Giulia,Davis,F,33,Turkey,Izmir,4:37:56
2723,Olivia,Kowalczyk,F,33,Brazil,Fortaleza,3:52:03
2724,George,Thompson,M,35,France,Nice,4:34:49
2725,Jan,Clark,M,25,Portugal,Faro,3:31:13
2726,Lorenzo,Wilson,M,59,Denmark,Aarhus,5:30:54
2727,James,Bianchi,M,33,Poland,Poznan,4:30:35
2728,David,White,M,28,Hungary,Miskolc,3:43:02
2729,John,Taylor,M,23,Hungary,Budapest,2:13:39
2730,David,Davis,M,18,Russia,Yekaterinburg,5:03:58
2731,Sara,Johnson,F,29,Canada,Montreal,3:29:01
2732,Liam,Harris,M,55,Japan,Osaka,2:29:14
2733,Carlos,Sanchez,M,45,Finland,Helsinki,3:59:30
2734,Charlotte,Thompson,F,62,France,Paris,4:05:13
2735,Magdalena,Martin,F,34,Kenya,Kisumu,4:14:19
2736,Isabella,Ramirez,F,18,Poland,Krakow,4:39:10
2737,Daria,Anderson,F,49,Hungary,Miskolc,4:58:48
2738,Mia,Nowak,F,25,Argentina,Cordoba,4:40:04
2739,Julia,Oliveira,F,57,Israel,Beer Sheva,3:01:46
2740,John,Johnson,M,60,Denmark,Odense,2:20:46
2741,Mikhail,Popov,M,63,Finland,Tampere,3:12:10
2742,Jan,Williams,M,41,Sweden,Stockholm,4:23:47
2743,Alexander,Silva,M,27,Russia,Moscow,5:04:45
2744,Ivan,Lopez,M,64,Austria,Vienna,2:18:12
2745,Ingrid,Smith,F,56,South Africa,Durban,2:23:56
2746,Evelyn,King,F,56,Australia,Perth,4:44:14
2747,Abigail,Rodriguez,F,27,South Africa,Durban,2:14:14
2748,John,Wiśniewski,M,53,Czech Republic,Ostrava,4:02:17
2749,Ava,Brown,F,42,Norway,Oslo,5:45:33
2750,Yuki,Bianchi,F,67,Russia,Saint Petersburg,5:04:24
2751,Hugo,Costa,M,27,Turkey,Istanbul,3:01:43
2752,Alina,White,F,36,Singapore,Singapore,2:42:34
2753,Arthur,Clark,M,63,United Kingdom,Edinburgh,2:27:46
2754,Mateo,Clark,M,62,South Africa,Pretoria,2:20:48
2755,Camila,Lopez,F,32,Poland,Poznan,4:23:15
2756,Robert,Martinez,M,33,Turkey,Antalya,4:15:09
2757,Santiago,White,M,19,Australia,Adelaide,4:05:07
2758,Amelia,Rossi,F,46,Netherlands,Utrecht,4:38:58
2759,Sofia,Johnson,F,21,India,Delhi,4:08:39
2760,Michael,Wilson,M,70,Portugal,Lisbon,3:12:06
2761,Oleg,Sanchez,M,67,Switzerland,Zurich,3:44:16
2762,Mateusz,Melo,M,46,Israel,Haifa,4:07:49
2763,Maria,Kowalski,F,48,South Korea,Daejeon,4:07:02
2764,Jan,Johnson,M,34,Ethiopia,Addis Ababa,2:48:34
2765,Noah,Perez,M,27,Switzerland,Bern,5:17:03
2766,Emma,Oliveira,F,44,Ukraine,Dnipro,4:37:35
2767,Emily,Williams,F,70,Germany,Hamburg,2:59:31
2768,Alexander,Melo,M,58,India,Hyderabad,4:35:29
2769,Lucia,Williams,F,32,Romania,Bucharest,4:08:04
2770,Hannah,Harris,F,61,Germany,Hamburg,5:02:30
2771,George,Popov,M,48,Israel,Beer Sheva,3:39:38
2772,Robert,Hernandez,M,38,Netherlands,Utrecht,2:19:41
2773,Sofia,Miller,F,58,Russia,Moscow,2:58:08
2774,Liam,Thompson,M,63,United Arab Emirates,Ras Al Khaimah,5:36:51
2775,Chiara,Garcia,F,62,Argentina,Cordoba,4:58:14
2776,Carlos,Jones,M,43,United States,San Francisco,3:00:34
2777,Lucas,Walker,M,55,Kenya,Eldoret,2:41:38
2778,Giovanni,Clark,M,68,Israel,Jerusalem,4:25:03
2779,Daniel,Lewis,M,53,Netherlands,Utrecht,4:41:47
2780,Henry,Silva,M,69,Israel,Jerusalem,4:36:12
2781,George,Bianchi,M,34,Portugal,Porto,2:17:34
2782,Olivia,Martin,F,68,Kenya,Kisumu,3:31:57
2783,Emily,Walker,F,20,Turkey,Izmir,4:33:12
2784,Maria,Rodriguez,F,31,Norway,Trondheim,4:58:31
2785,Zuzanna,Petrov,F,66,Mexico,Puebla,2:11:10
2786,Daniel,White,M,30,Austria,Salzburg,2:33:52
2787,Sunita,Petrov,F,58,Hungary,Budapest,3:32:39
2788,Benjamin,Walker,M,44,South Africa,Johannesburg,5:45:00
2789,Olivia,Kowalczyk,F,18,Netherlands,Utrecht,2:18:21
2790,Ingrid,Gonzalez,F,34,Italy,Naples,3:51:39
2791,Evelyn,Anderson,F,65,Austria,Innsbruck,4:38:01
2792,Isabella,Rodriguez,F,67,Singapore,Singapore,3:24:31
2793,Abigail,Anderson,F,51,Japan,Nagoya,4:01:47
2794,James,Kowalczyk,M,31,Switzerland,Zurich,2:11:55
2795,Benjamin,Kuznetsov,M,34,Australia,Brisbane,5:10:57
2796,Laura,Jackson,F,20,Mexico,Monterrey,3:00:37
2797,Arthur,Miller,M,51,Russia,Saint Petersburg,5:21:44
2798,Anna,Anderson,F,57,Sweden,Uppsala,3:32:38
2799,Maria,Lopez,F,42,Czech Republic,Olomouc,4:18:47
2800,Oleg,Perez,M,19,Spain,Bilbao,3:29:17
2801,Sara,Petrov,F,51,France,Lyon,4:01:07
2802,Maya,King,F,43,Romania,Iasi,2:32:00
2803,Megan,Torres,F,48,Argentina,Buenos Aires,4:47:07
2804,Ekaterina,Wiśniewski,F,26,Singapore,Singapore,5:33:56
2805,Evelyn,Lee,F,47,Japan,Kyoto,3:44:42
2806,Isabela,White,F,37,Canada,Toronto,4:18:13
2807,Abigail,Nguyen,F,38,South Korea,Daegu,2:51:32
2808,Oliver,Kowalczyk,M,46,Slovakia,Presov,4:31:04
2809,Jakub,Novak,M,42,Austria,Linz,5:59:56
2810,Sophia,Rossi,F,55,South Africa,Pretoria,4:08:06
2811,Lorenzo,Lopez,M,61,Ethiopia,Gondar,3:26:33
2812,Olivia,Martinez,F,42,Singapore,Singapore,3:29:56
2813,Ava,Romano,F,26,United Kingdom,Birmingham,3:25:56
2814,Ivan,Hernandez,M,56,Germany,Frankfurt,3:05:55
2815,Laura,Lee,F,61,United States,San Francisco,4:26:24
2816,Olivia,Torres,F,43,United Kingdom,Manchester,3:16:33
2817,John,Walker,M,54,Austria,Graz,2:06:19
2818,Kacper,Gonzalez,M,33,South Africa,Durban,5:53:16
2819,Jack,Sanchez,M,54,Poland,Poznan,5:32:04
2820,Marco,Wilson,M,29,Slovakia,Kosice,3:16:48
2821,Sara,Kowalski,F,41,Spain,Seville,2:36:02
2822,Alexander,Wright,M,43,Norway,Trondheim,2:15:18
2823,María,Davis,F,37,Japan,Osaka,2:20:59
2824,Mikhail,Nowak,M,26,China,Guangzhou,5:16:10
2825,David,Gomes,M,40,South Africa,Durban,3:07:15
2826,Anna,Perez,F,56,Switzerland,Basel,4:20:14
2827,Camila,Taylor,F,46,South Africa,Pretoria,4:58:25
2828,Piotr,Bianchi,M,48,Mexico,Cancun,5:21:06
2829,Michael,Kaczmarek,M,36,Spain,Barcelona,5:28:08
2830,Thomas,Robinson,M,37,Norway,Trondheim,5:02:49
2831,Benjamin,Petrov,M,40,Austria,Innsbruck,5:15:43
2832,Anna,Wiśniewski,F,60,Sweden,Malmo,2:41:08
2833,Robert,Taylor,M,44,Italy,Turin,2:59:05
2834,William,Rossi,M,47,Germany,Hamburg,5:01:10
2835,Mateusz,Ramirez,M,38,Romania,Bucharest,4:05:35
2836,Emma,Wright,F,61,Singapore,Singapore,4:50:14
2837,Evelyn,Miller,F,52,Italy,Bologna,2:24:21
2838,Lucas,Robinson,M,66,Italy,Bologna,4:53:01
2839,Amelia,Davis,F,24,Sweden,Gothenburg,2:39:00
2840,Thomas,Kuznetsov,M,39,Japan,Sapporo,5:27:43
2841,Nikolai,Rodriguez,M,27,Ethiopia,Addis Ababa,5:18:13
2842,Katarzyna,Martin,F,40,Italy,Turin,4:21:00
2843,María,Ramirez,F,32,Australia,Melbourne,5:16:41
2844,Olga,Garcia,F,47,Germany,Frankfurt,3:39:09
2845,Isabella,Lopez,F,51,Singapore,Singapore,4:39:51
2846,Luis,Ferrari,M,30,France,Paris,5:28:30
2847,Isabella,Gonzalez,F,21,Canada,Ottawa,4:06:58
2848,Alexander,Romano,M,35,Japan,Nagoya,4:49:40
2849,Chiara,Kaczmarek,F,40,Israel,Jerusalem,4:09:43
2850,Noah,Gonzalez,M,50,India,Bangalore,3:13:52
2851,Katarzyna,King,F,51,Argentina,Cordoba,2:19:04
2852,George,Kaczmarek,M,51,Netherlands,The Hague,3:41:17
2853,Alexander,Torres,M,53,Denmark,Aarhus,2:32:23
2854,Megan,King,F,52,Norway,Stavanger,5:00:25
2855,Elijah,Bianchi,M,34,France,Nice,2:26:03
2856,Hannah,White,F,45,Austria,Vienna,2:53:54
2857,Daniel,Anderson,M,31,South Africa,Pretoria,5:22:57
2858,Robert,Hernandez,M,51,Poland,Poznan,3:47:19
2859,Mateusz,Hernandez,M,65,Brazil,Salvador,4:04:34
2860,Benjamin,Ivanov,M,28,Ukraine,Dnipro,2:08:35
2861,Sofia,Novak,F,30,Mexico,Puebla,3:24:36
2862,Arthur,Anderson,M,50,Sweden,Vasteras,5:22:29
2863,Abigail,Wright,F,19,Finland,Oulu,2:44:00
2864,Sunita,Ramirez,F,51,Portugal,Faro,4:13:26
2865,Lorenzo,Moore,M,70,Kenya,Eldoret,6:00:00
2866,Sophia,Sanchez,F,46,Israel,Tel Aviv,4:46:39
2867,Alina,Harris,F,54,Sweden,Malmo,2:39:50
2868,Megan,Clark,F,21,Ethiopia,Dire Dawa,5:17:50
2869,John,Robinson,M,29,Germany,Cologne,2:23:36
2870,Jan,Rodriguez,M,43,Slovakia,Bratislava,4:14:10
2871,Daria,Smith,F,45,China,Beijing,5:51:20
2872,Isabella,Taylor,F,20,United States,Boston,5:57:12
2873,Olga,Petrov,F,37,Brazil,Brasilia,5:07:12
2874,Oleg,Wilson,M,27,Singapore,Singapore,3:33:54
2875,Sunita,Murphy,F,69,South Africa,Port Elizabeth,5:45:46
2876,William,Brown,M,35,Spain,Madrid,2:41:01
2877,Carlos,Rodriguez,M,70,Australia,Adelaide,2:59:16
2878,Alexander,Walker,M,70,Turkey,Bursa,5:11:00
2879,Sofia,Wiśniewski,F,70,France,Marseille,4:40:40
2880,Ivan,Sanchez,M,44,Poland,Wroclaw,2:57:56
2881,Mateo,Nowak,M,48,Mexico,Mexico City,3:51:20
2882,Lucia,Sanchez,F,44,Denmark,Copenhagen,5:32:25
2883,Harry,Gonzalez,M,59,Germany,Berlin,5:44:55
2884,Ivan,Romano,M,18,Italy,Naples,5:55:16
2885,Kacper,Jones,M,23,Netherlands,Rotterdam,3:00:45
2886,Chiara,Moore,F,28,Switzerland,Bern,5:27:33
2887,Evelyn,Santos,F,51,Brazil,Fortaleza,4:01:36
2888,Luis,Davis,M,56,Mexico,Cancun,4:40:32
2889,Maya,Ivanov,F,37,Ethiopia,Dire Dawa,2:53:53
2890,Abigail,Wilson,F,70,Denmark,Esbjerg,4:14:01
2891,Marco,Martinez,M,38,Netherlands,Rotterdam,3:39:15
2892,Ekaterina,Wiśniewski,F,38,Germany,Frankfurt,4:56:39
2893,Zuzanna,Smith,F,35,Switzerland,Basel,2:45:48
2894,Amelia,King,F,38,Japan,Nagoya,2:18:47
2895,Oleg,King,M,36,Czech Republic,Pilsen,3:43:16
2896,Charlotte,Kaczmarek,F,21,Spain,Bilbao,2:25:03
2897,Yuki,Walker,F,30,South Africa,Port Elizabeth,5:16:35
2898,Lucas,Petrov,M,35,Argentina,Cordoba,3:55:19
2899,Marco,Martin,M,69,United Arab Emirates,Sharjah,3:58:18
2900,Lucas,Wright,M,46,United Arab Emirates,Dubai,2:19:04
2901,Arthur,Robinson,M,42,Denmark,Aalborg,2:54:31
2902,Abigail,Jones,F,30,India,Delhi,2:26:08
2903,Piotr,Oliveira,M,44,Switzerland,Basel,5:40:25
2904,Mikhail,Williams,M,36,United Arab Emirates,Ajman,3:24:04
2905,Julia,Romano,F,66,Romania,Bucharest,4:13:55
2906,Alexander,Davis,M,18,Norway,Oslo,4:48:41
2907,Sara,Ramirez,F,55,Austria,Salzburg,3:03:50
2908,Harry,Hernandez,M,36,United Arab Emirates,Sharjah,3:29:45
2909,Michael,Wiśniewski,M,69,Poland,Gdansk,4:34:55
2910,Nikolai,Anderson,M,18,Brazil,Brasilia,4:23:39
2911,Robert,Miller,M,57,Canada,Ottawa,4:37:23
2912,James,Popov,M,34,United Arab Emirates,Abu Dhabi,2:42:44
2913,Yuki,Murphy,F,38,Czech Republic,Olomouc,2:05:19
2914,Magdalena,Thomas,F,39,Russia,Novosibirsk,5:22:10
2915,Michael,Romano,M,32,Turkey,Izmir,2:34:41
2916,Isabela,Clark,F,67,South Korea,Daegu,5:25:26
2917,Sophia,Novak,F,56,Switzerland,Zurich,5:13:43
2918,Charlotte,Costa,F,65,Israel,Beer Sheva,5:41:02
2919,Mikhail,Romano,M,56,Kenya,Nakuru,3:59:17
2920,Mikhail,Santos,M,49,Australia,Brisbane,3:25:34
2921,Alexander,Novak,M,66,Spain,Madrid,4:06:36
2922,Isabella,Perez,F,21,Brazil,Brasilia,4:30:48
2923,Lucia,Petrov,F,61,Sweden,Stockholm,2:42:24
2924,Alexander,Thompson,M,62,Argentina,Buenos Aires,2:54:43
2925,James,Smith,M,49,United Arab Emirates,Dubai,5:20:55
2926,Charlotte,Kuznetsov,F,21,Singapore,Singapore,2:50:25
2927,Olivia,Thomas,F,70,Singapore,Singapore,3:21:39
2928,Maya,Young,F,18,France,Lyon,3:34:26
2929,Chiara,Nguyen,F,50,United Kingdom,Manchester,5:42:05
2930,Pedro,Petrov,M,24,United Kingdom,Glasgow,3:26:27
2931,Ekaterina,Miller,F,26,Czech Republic,Brno,5:17:03
2932,Olivia,Scott,F,18,Spain,Bilbao,5:52:38
2933,George,Romano,M,33,Finland,Espoo,2:08:16
2934,Ingrid,Harris,F,35,Canada,Montreal,3:32:06
2935,Yuki,King,F,64,Hungary,Pecs,2:52:08
2936,Jakub,Williams,M,23,Poland,Wroclaw,5:42:11
2937,Yuki,Miller,F,19,China,Guangzhou,3:11:28
2938,Maya,Romano,F,26,Poland,Krakow,3:40:32
2939,Charlotte,Torres,F,21,Argentina,Mendoza,3:32:59
2940,Benjamin,Davis,M,62,Czech Republic,Brno,2:46:09
2941,Ivan,White,M,40,Poland,Krakow,2:32:10
2942,Maya,Ivanov,F,60,Russia,Novosibirsk,2:59:38
2943,George,Clark,M,62,United Arab Emirates,Ajman,2:38:58
2944,Laura,Kuznetsov,F,60,Norway,Oslo,3:35:32
2945,Ava,Thompson,F,68,Denmark,Esbjerg,5:02:51
2946,Marco,Silva,M,25,Singapore,Singapore,3:28:41
2947,Sara,Torres,F,56,Turkey,Bursa,3:17:10
2948,Megan,Williams,F,42,Portugal,Braga,3:52:50
2949,Luis,Ferrari,M,33,Kenya,Nakuru,4:02:57
2950,Isabela,Petrov,F,52,Ethiopia,Mekelle,5:37:46
2951,Emma,Wilson,F,34,Australia,Sydney,5:02:47
2952,Ingrid,Lopez,F,35,Australia,Melbourne,3:24:21
2953,Emma,Novak,F,44,Switzerland,Geneva,3:31:59
2954,Piotr,Miller,M,32,India,Bangalore,5:16:41
2955,Alina,Melo,F,34,Ethiopia,Addis Ababa,5:14:30
2956,Lucia,Bianchi,F,60,Germany,Cologne,4:01:41
2957,Emma,Popov,F,22,Israel,Tel Aviv,2:28:07
2958,Sara,Silva,F,33,Singapore,Singapore,2:15:41
2959,Alexander,Thompson,M,32,Netherlands,The Hague,3:38:32
2960,Katarzyna,Thompson,F,59,Portugal,Coimbra,4:05:10
2961,Ivan,Moore,M,63,Mexico,Guadalajara,2:14:34
2962,Marco,Rossi,M,51,South Africa,Pretoria,5:13:56
2963,Elijah,Lee,M,65,Czech Republic,Prague,4:50:13
2964,Sara,Smirnov,F,36,South Africa,Durban,4:38:30
2965,Maria,Kaczmarek,F,25,Romania,Iasi,4:14:56
2966,Sofia,Wilson,F,64,Poland,Poznan,5:51:55
2967,Olga,Kaczmarek,F,27,Ethiopia,Gondar,5:29:10
2968,Olga,Nowak,F,22,Turkey,Antalya,5:18:32
2969,Zuzanna,Kowalczyk,F,69,Ethiopia,Mekelle,4:28:11
2970,Luis,Wiśniewski,M,65,Sweden,Vasteras,3:23:10
2971,Kacper,Kaczmarek,M,70,Finland,Vantaa,2:29:16
2972,Santiago,Silva,M,43,Singapore,Singapore,2:31:35
2973,Olivia,Silva,F,39,Netherlands,The Hague,4:23:28
2974,Mia,Perez,F,61,Austria,Graz,4:18:06
2975,Kacper,Kowalski,M,40,Denmark,Aalborg,4:27:54
2976,Daniel,Kowalczyk,M,30,Norway,Tromso,5:44:06
2977,Chiara,Lee,F,26,Kenya,Mombasa,2:40:29
2978,Oleg,Miller,M,66,South Africa,Durban,4:52:22
2979,Mia,Novak,F,37,Japan,Sapporo,2:18:51
2980,Laura,Lee,F,45,Finland,Oulu,3:27:48
2981,Arthur,Young,M,61,South Africa,Cape Town,5:06:32
2982,Santiago,Wiśniewski,M,54,South Korea,Busan,5:07:53
2983,Julia,Gonzalez,F,41,Canada,Montreal,3:03:01
2984,Maria,Silva,F,61,Australia,Sydney,2:40:17
2985,Olivia,Thompson,F,50,France,Lyon,3:19:42
2986,Anna,Bianchi,F,37,Poland,Gdansk,2:38:26
2987,Marco,Santos,M,65,Turkey,Istanbul,5:04:23
2988,Magdalena,Wiśniewski,F,47,Kenya,Mombasa,4:26:28
2989,Sofia,Hernandez,F,61,Spain,Valencia,3:57:40
2990,Zuzanna,Johnson,F,26,Romania,Cluj-Napoca,4:33:30
2991,Lucas,Gonzalez,M,62,South Korea,Daejeon,5:13:48
2992,Maya,Martin,F,66,Kenya,Nakuru,3:39:54
2993,Isabella,Smirnov,F,34,Austria,Innsbruck,3:46:02
2994,Thomas,Jackson,M,53,Hungary,Pecs,2:56:19
2995,Thomas,Wright,M,31,Ukraine,Lviv,3:32:58
2996,Camila,Sanchez,F,36,Brazil,Fortaleza,2:05:10
2997,Arthur,Smirnov,M,24,Germany,Frankfurt,3:26:20
2998,William,Gonzalez,M,20,Netherlands,Utrecht,2:11:50
2999,James,Garcia,M,50,United States,Boston,5:10:31
3000,Yuki,Melo,F,61,Portugal,Faro,5:05:46
3001,Laura,Silva,F,49,France,Bordeaux,5:50:17
3002,Maria,Martinez,F,64,Slovakia,Kosice,5:14:38
3003,Piotr,Wright,M,28,Netherlands,Eindhoven,5:19:02
3004,Katarzyna,Sanchez,F,59,Kenya,Mombasa,2:14:58
3005,Evelyn,Melo,F,19,Japan,Nagoya,2:18:43
3006,Julia,Miller,F,43,Japan,Kyoto,4:16:16
3007,Alina,Kowalski,F,21,Singapore,Singapore,5:01:29
3008,Jack,Garcia,M,34,Finland,Espoo,3:31:57
3009,Zuzanna,Anderson,F,34,Mexico,Monterrey,4:03:06
3010,Marco,Ferrari,M,45,Denmark,Aalborg,5:30:06
3011,Ava,Thomas,F,47,India,Chennai,2:10:12
3012,Thomas,Martinez,M,57,Czech Republic,Prague,5:11:06
3013,Mikhail,Johnson,M,40,Ukraine,Odesa,3:56:11
3014,Michael,Anderson,M,63,Denmark,Copenhagen,3:56:40
3015,Chiara,Thomas,F,41,Argentina,Mendoza,5:23:50
3016,Lucas,Lewis,M,46,France,Lyon,2:46:32
3017,Giulia,Martinez,F,21,Kenya,Mombasa,4:53:57
3018,Liam,Jackson,M,55,Poland,Wroclaw,2:08:50
3019,Ivan,Johnson,M,46,Netherlands,Eindhoven,3:07:20
3020,Sunita,Walker,F,36,Israel,Nazareth,5:06:04
3021,Marco,Clark,M,44,Spain,Seville,5:19:06
3022,Thomas,Scott,M,46,Slovakia,Nitra,5:21:15
3023,Ingrid,Gonzalez,F,53,Argentina,Mendoza,2:05:43
3024,Carlos,Lopez,M,52,Canada,Ottawa,4:10:32
3025,Robert,Nguyen,M,69,China,Guangzhou,4:19:52
3026,Luis,Novak,M,23,Canada,Ottawa,5:10:16
3027,Ingrid,Oliveira,F,40,Argentina,Cordoba,5:23:05
